YEAR,DOY,CO2,PPT,PAR,AT,ST,VPD,SW,NDEP,NEP,GPP,NPP,CEX,CVOC,RECO,RAUTO,RLEAF,RWOOD,RROOT,RGROW,RHET,RSOIL,ET,T,ES,EC,RO,DRAIN,LE,SH,CL,CW,CCR,CFR,TNC,CFLIT,CFLITA,CFLITB,CCLITB,CSOIL,GL,GW,GCR,GR,GREPR,CLLFALL,CCRLIN,CFRLIN,CWIN,LAI,LMA,NCON,NCAN,NWOOD,NCR,NFR,NSTOR,NLIT,NRLIT,NDW,NSOIL,NPOOLM,NPOOLO,NFIX,NLITIN,NWLIN,NCRLIN,NFRLIN,NUP,NGMIN,NMIN,NVOL,NLEACH,NGL,NGW,NGCR,NGR,APARd,GCd,GAd,GBd,Betad,NLRETRANS,NWRETRANS,NCRRETRANS,NFRRETRANS,LAIpeak,NCANpeak,CLpeak,CFRpeak,CCRpeak,CWpeak,TNCpeak,deltaSW,deltaCL,deltaCW,deltaCCR,deltaCFR,deltaTNC,deltaCFLIT,deltaCFLITA,deltaCFLITB,deltaCCLITB,deltaCSOIL,deltaNCAN,deltaNWOOD,deltaNCR,deltaNFR,deltaNSTOR,deltaNLIT,deltaNRLIT,deltaNDW,deltaNSOIL,model,model_date,model_version,co2,site,CVEG,CVEG_noTNC,CVEGpeak,CVEGpeak_noTNC,NVEG,NVEG_noSTOR,NUE,PNUE,WUE,WUENPP,CUEn,CUEr,TLAI
        2013,       183.0,    494.4955,   477.75421,   12639.740,    6.555386,    8.763479,  0.28178073,  52.1693336,   0.4494240,  60.58537500,  283.882913,  166.929067,          NA,          NA,  223.297536,  116.953854,   41.523851,    0.000000,   25.554486,   49.875506,  106.343686,   154.36955,  302.508911,  95.7439640,  197.566917,  9.19802500,7.288070e+01,   7.1951330,   759.85768,   443.473859,  22.5048846,0.000000e+00,0.000000e+00,1.845401e+01, 1.534255e+02,   50.725595,          NA,   50.725595,0.000000e+00,   2356.2562,   39.380536,   0.0000000,     0.00000,  32.2920410,          NA,   65.475058,    0.000000,   53.689544,  0.00000000,  167.571368,          NA,          NA,  0.68403903,0.000000e+00,0.000000e+00,   0.3654258, 5.425794964,          NA,  1.01248478,0.000000e+00,   235.14630,1.753150e-02,2.351288e+02,5.189440e-01, 1.314146000, 0.000000000,  0.000000000, 1.063193e+00,  3.26244800,   6.0928950,   2.9524090,  0.68754700, 0.000000e+00,  1.19697600, 0.0000000000, 0.000000000, 0.639448000,3.798251e+02,0.0017470411,  0.29869893, 0.298698932,  0.69908229,  0.67594100, 0.000000000,  0.00000000,          NA,  0.80246000,   1.1956320,   39.336300,   32.255764,     0.00000,    0.000000, 226.9511110,           NA,           NA,          NA,          NA,           NA,          NA,          NA,           NA,           NA,          NA,           NA,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,CLM4,150622,           2,ELE,PHAC,   194.38437,    40.95889,   298.54318,    71.59206,   6.4752598,   1.0494649,   51.166813,   237.43335,   2.9650215,   1.74349442,  0.58802083,  0.58802080, 0.571362311
        1997,       183.0,    368.1952,   150.09120,   18772.449,   14.112487,   15.965298,  0.41712970, 102.5637470,   0.3153750,  13.13668600,  144.970996,   85.305560,          NA,          NA,  131.834288,   59.665421,   17.272661,    0.000000,   16.813627,   25.579137,   72.168872,   106.03526,  139.211677,  47.7544300,   90.664530,  0.79270700,6.109445e+00,   0.0000000,   348.24940,  2266.716708,   4.9723583,0.000000e+00,0.000000e+00,9.944717e+00, 3.742083e+01,   22.517306,          NA,   22.517306,0.000000e+00,   1250.0417,   22.804239,   0.0000000,     0.00000,  45.6084660,          NA,   21.548010,    0.000000,   43.096040,  0.00000000,   54.447324,          NA,          NA,  0.26448716,0.000000e+00,0.000000e+00,   0.2367790, 2.894361416,          NA,  0.50935114,0.000000e+00,   124.65837,1.898399e-02,1.246394e+02,2.650050e-01, 0.434244000, 0.000000000,  0.000000000, 1.026123e+00,  1.50025700,   3.6393980,   1.6433930,  0.72202400, 0.000000e+00,  1.21299000, 0.0000000000, 0.000000000, 1.085917000,1.390378e+01,0.0035344082,  0.20458098, 0.204580975,  0.12862127,  0.71191000, 0.000000000,  0.00000000,          NA,  0.23786200,   0.4217410,    7.928739,   15.857478,     0.00000,    0.000000,  49.6386640,   4.87535900,   1.25617800,   0.0000000,     0.00000, 2.512358e+00,  16.0932650,  -5.6005160,           NA,  -5.60051500,   0.0000000,  -1.12036100, 0.0668180000, 0.0000000000,  0.00000000, 0.059818000,-1.440280e-01,          NA,-0.1277480000, 0.0000000000, 3.617000e-03,CLM4,150622,           2,AMB,NDFF,    52.33791,    14.91707,    73.42488,    23.78622,   3.3956275,   0.5012661,   56.860631,   343.74414,   3.0357602,   1.78633815,  0.58843191,  0.58843201, 0.877075795
        1998,       183.0,    374.5272,   316.13040,   16301.606,   13.245180,   14.744437,  0.37104854, 142.3588981,   0.3088410,  97.95424200,  241.030238,  142.371831,          NA,          NA,  143.075988,   98.658419,   28.346693,    0.000000,   27.336015,   42.975704,   44.417570,   100.40407,  277.041209,  82.5967480,  192.148335,  2.29612600,8.410667e+00,   0.0000000,   692.87828,  1548.052418,   7.9329543,0.000000e+00,0.000000e+00,1.586591e+01, 1.254245e+02,    6.459723,          NA,    6.459723,0.000000e+00,   1231.9346,    2.489808,   0.0000000,     0.00000,   4.9796250,          NA,    1.016620,    0.000000,    2.033242,  0.00000000,   86.865851,  33.3333330, 0.025532000,  0.42196566,0.000000e+00,0.000000e+00,   0.3777597, 4.683720677,          NA,  0.14708077,0.000000e+00,   123.05252,3.774288e-03,1.230487e+02,4.066110e-01, 0.025663000, 0.000000000,  0.000000000, 4.832800e-02,  3.75329500,   3.7161630,   3.1926850,  0.16603300, 0.000000e+00,  0.13243500, 0.0000000000, 0.000000000, 0.118557000,2.126192e+01,0.0059648164,  0.19117758, 0.191177578,  0.15015616,  0.02848300, 0.000000000,  0.00000000,          NA,  0.27944000,   0.4954610,    9.314661,   18.629322,     0.00000,    0.000000, 182.6956330,  31.57762900,   1.48870200,   0.0000000,     0.00000, 2.977404e+00, 132.2002450,  -8.2252830,           NA,  -8.22528400,   0.0000000, -30.48388700, 0.0791860000, 0.0000000000,  0.00000000, 0.070890000, 3.434864e+00,          NA,-0.1845380000, 0.0000000000,-2.850106e+00,CLM4,150622,           2,AMB,NDFF,   149.22337,    23.79886,   210.63962,    27.94398,   5.4834460,   0.7997254,   37.932492,   486.47671,   2.9181565,   1.72369778,  0.59068037,  0.59068032, 0.950854070
        1999,       183.0,    377.1906,    94.23540,   16111.316,   14.520105,   14.511641,  0.44743712, 118.0189990,   0.3023070, -65.81404800,  140.306861,   26.223684,          NA,          NA,  206.120897,  114.083179,   54.158240,    0.000000,   49.120309,   10.804639,   92.037722,   148.36112,  117.686563,  62.4281470,   54.198933,  1.05948200,2.439308e+00,   0.0000000,   294.33971,  1618.464864,  14.4018169,0.000000e+00,0.000000e+00,2.880363e+01, 8.185714e+01,   56.259458,          NA,   56.259458,0.000000e+00,   1228.7934,   62.759474,   0.0000000,     0.00000, 125.5189540,          NA,   62.125382,    0.000000,  124.250770,  0.00000000,  157.699892,          NA,          NA,  0.76605407,0.000000e+00,0.000000e+00,   0.6858008, 4.124776737,          NA,  1.27257082,0.000000e+00,   122.55953,7.456055e-04,1.225588e+02,6.250490e-01, 1.252070000, 0.000000000,  0.000000000, 2.958330e+00,  0.90977100,   2.9271480,   0.0297400,  0.04855300, 0.000000e+00,  3.33827000, 0.0000000000, 0.000000000, 2.988546000,1.415816e+01,0.0097463068,  0.11758954, 0.117589542,  0.11665573,  2.05247400, 0.000000000,  0.00000000,          NA,  0.92369500,   1.6377580,   30.789845,   61.579689,     0.00000,    0.000000, 182.1012570, -26.54251900,   0.61851700,   0.0000000,     0.00000, 1.237033e+00,-163.9149260,  61.3813810,           NA,  61.38138100,   0.0000000,  34.79138200, 0.0329000000, 0.0000000000,  0.00000000, 0.029454000,-3.445479e+00,          NA, 1.3855430000, 0.0000000000, 2.876580e+00,CLM4,150622,           2,AMB,NDFF,   125.06259,    43.20545,   274.47079,    92.36953,   5.5766316,   1.4518549,   28.824489,    85.67008,   2.2474936,   0.42006187,  0.18690236,  0.18690235, 0.395866771
        2000,       183.0,    380.0168,   103.75920,   15620.048,   16.251444,   16.277682,  0.42194804, 111.8046235,   0.2957730, -33.97271800,   91.172551,   53.396441,          NA,          NA,  125.145263,   37.776087,   13.135016,    0.000000,   11.807360,   12.833735,   87.369160,   107.73234,  106.203656,  35.2436920,   70.188218,  0.77176500,2.641940e+00,   0.0000000,   265.61538,  1654.593946,   3.9823700,0.000000e+00,0.000000e+00,7.964740e+00, 2.605173e+01,   42.396654,          NA,   42.396654,0.000000e+00,   1260.4372,   12.237673,   0.0000000,     0.00000,  24.4753410,          NA,   15.595682,    0.000000,   31.191384,  0.00000000,   43.606954,          NA,          NA,  0.21182818,0.000000e+00,0.000000e+00,   0.1896367, 2.995670063,          NA,  0.95852247,0.000000e+00,   125.47382,1.672340e-02,1.254571e+02,1.370380e-01, 0.314510000, 0.000000000,  0.000000000, 7.426680e-01,  0.95717200,   3.7837060,   1.1736160,  0.64078400, 0.000000e+00,  0.65093500, 0.0000000000, 0.000000000, 0.582746000,9.124872e+00,0.0021908301,  0.12483088, 0.124830877,  0.11785565,  0.51500300, 0.000000000,  0.00000000,          NA,  0.29889200,   0.5299500,    9.963063,   19.926126,     0.00000,    0.000000,  34.3703730,  -5.52797700,  -3.35792600,   0.0000000,     0.00000,-6.715851e+00,  16.0224280, -47.2064150,           NA, -47.20641500,   0.0000000,   7.35095200,-0.1786130000, 0.0000000000,  0.00000000,-0.159902000, 1.786550e-01,          NA,-1.0654050000, 0.0000000000, 1.016319e+00,CLM4,150622,           2,AMB,NDFF,    37.99884,    11.94711,    64.25956,    29.88919,   3.3971349,   0.4014649,   55.785628,   172.03991,   2.5869183,   1.51506377,  0.58566356,  0.58566381, 0.808212653
        2001,       183.0,    379.4184,   117.50760,   15227.230,   16.128678,   16.038456,  0.41161864, 109.3444073,   0.2892390, -11.54573000,  101.803848,   54.311288,          NA,          NA,  113.349585,   47.492555,   16.015729,    0.000000,   14.461287,   17.015548,   65.857024,    91.66201,  109.425771,  34.6465750,   74.034191,  0.74501200,5.835635e+00,   0.0000000,   273.64336,  1498.742647,   3.9945212,0.000000e+00,0.000000e+00,7.989042e+00, 3.631198e+01,   25.285503,          NA,   25.285503,0.000000e+00,   1260.1346,   24.089221,   0.0000000,     0.00000,  48.1784490,          NA,   24.539124,    0.000000,   49.078274,  0.00000000,   43.740006,          NA,          NA,  0.21247456,0.000000e+00,0.000000e+00,   0.1902153, 2.982913822,          NA,  0.57176434,0.000000e+00,   125.66167,2.031640e-02,1.256414e+02,2.661150e-01, 0.493430000, 0.000000000,  0.000000000, 1.168540e+00,  0.97351700,   3.0971340,   1.1975780,  0.76650700, 0.000000e+00,  1.28134500, 0.0000000000, 0.000000000, 1.147109000,9.532196e+00,0.0027149507,  0.11485524, 0.114855244,  0.11999558,  0.81183800, 0.000000000,  0.00000000,          NA,  0.31014400,   0.5499000,   10.338120,   20.676239,     0.00000,    0.000000,  57.3795320,   2.13736000,  -0.44989500,   0.0000000,     0.00000,-8.997910e-01, -18.7649290,   4.4024680,           NA,   4.40246800,   0.0000000,   4.16552700,-0.0239310000, 0.0000000000,  0.00000000,-0.021423000,-7.022190e-01,          NA, 0.0978240000, 0.0000000000, 4.379880e-01,CLM4,150622,           2,AMB,NDFF,    48.29554,    11.98356,    88.39389,    31.01436,   3.3856037,   0.4026898,   55.788741,   185.13157,   2.9383524,   1.56758029,  0.53348954,  0.53348959, 0.792102658
        2002,       183.0,    367.1337,    46.11060,   16695.743,   15.807967,   15.855639,  0.45048019,  95.2230981,   0.2827020,  18.25892900,   90.961341,   54.131600,          NA,          NA,   72.702407,   36.829746,   11.309547,    0.000000,   10.002166,   15.518038,   35.872663,    56.22018,   56.643251,  25.0741240,   31.236306,  0.33282600,1.816108e+00,   0.0000000,   141.66475,  1732.588924,   3.9890104,0.000000e+00,0.000000e+00,7.978021e+00, 4.263884e+01,   18.327259,          NA,   18.327259,0.000000e+00,   1260.8844,    9.514859,   0.0000000,     0.00000,  19.0297160,          NA,    6.189220,    0.000000,   12.378441,  0.00000000,   43.679663,          NA,          NA,  0.21218138,0.000000e+00,0.000000e+00,   0.1899529, 2.784523145,          NA,  0.41479864,0.000000e+00,   125.77722,2.166842e-02,1.257556e+02,2.715470e-01, 0.126463000, 0.000000000,  0.000000000, 2.947330e-01,  0.93083500,   2.0302090,   1.1639180,  0.80750300, 0.000000e+00,  0.50611000, 0.0000000000, 0.000000000, 0.453088000,9.015193e+00,0.0021987863,  0.12457081, 0.124570811,  0.10600779,  0.20278100, 0.000000000,  0.00000000,          NA,  0.28512600,   0.5055420,    9.504192,   19.008385,     0.00000,    0.000000,  54.1155400, -12.23574800,   3.32554400,   0.0000000,     0.00000, 6.651089e+00,  24.6287820, -10.7544980,           NA, -10.75449800,   0.0000000,  -5.58544900, 0.1768910000, 0.0000000000,  0.00000000, 0.158359000, 1.186090e-01,          NA,-0.2419910000, 0.0000000000,-4.642410e-01,CLM4,150622,           2,AMB,NDFF,    54.60587,    11.96703,    82.62812,    28.51258,   3.1866574,   0.4021343,   58.153808,   179.92836,   3.6276977,   2.15886306,  0.59510556,  0.59510551, 0.574045729
        2003,       183.0,    367.8616,   151.60680,   16341.941,   16.239440,   17.003595,  0.39436799,  91.2346564,   0.2761680,  33.91771000,  184.141020,   85.473091,          NA,          NA,  150.223309,   98.667931,   36.324535,    0.000000,   34.227422,   28.115968,   51.555387,   104.52678,  149.637214,  67.2840260,   81.497130,  0.85605700,4.439221e+00,   0.0000000,   374.24266,  1732.144353,   8.8734060,0.000000e+00,0.000000e+00,1.774681e+01, 7.033204e+01,   20.747662,          NA,   20.747662,0.000000e+00,   1251.5666,   31.767745,   0.0000000,     0.00000,  63.5354890,          NA,   27.827769,    0.000000,   55.655551,  0.00000000,   97.163793,          NA,          NA,  0.47198966,0.000000e+00,0.000000e+00,   0.4225431, 3.019765156,          NA,  0.46991278,0.000000e+00,   124.93285,7.652140e-03,1.249252e+02,2.693750e-01, 0.562439000, 0.000000000,  0.000000000, 1.325207e+00,  1.85498600,   2.8846390,   1.6091940,  0.30163400, 0.000000e+00,  1.68977400, 0.0000000000, 0.000000000, 1.512752000,1.625709e+01,0.0048427260,  0.15941921, 0.159419211,  0.11768665,  0.91775500, 0.000000000,  0.00000000,          NA,  0.54932300,   0.9739780,   18.310781,   36.621563,     0.00000,    0.000000, 103.6605680,  -1.51780700,   3.93985900,   0.0000000,     0.00000, 7.879717e+00, -11.4130360,  38.3593180,           NA,  38.35931800,   0.0000000,  -4.90783700, 0.2095670000, 0.0000000000,  0.00000000, 0.187612000,-4.906600e-01,          NA, 0.8669490000, 0.0000000000,-5.292970e-01,CLM4,150622,           2,AMB,NDFF,    96.95225,    26.62022,   158.59291,    54.93234,   3.9142980,   0.8945328,   46.077486,   189.06076,   2.7367717,   1.27033259,  0.46417192,  0.46417191, 0.692480439
        2004,       183.0,    371.4562,   179.81460,   16731.856,   15.243567,   16.713838,  0.37696318,  86.4714911,   0.2696340, -34.50798900,  125.995670,   54.421228,          NA,          NA,  160.503660,   71.574438,   29.232588,    0.000000,   27.679956,   14.661895,   88.929224,   126.38378,  141.354762,  49.6189720,   90.974936,  0.76086300,5.144579e+00,   0.0000000,   353.52488,  1838.108353,   8.2819050,0.000000e+00,0.000000e+00,1.656381e+01, 3.462438e+01,   36.566068,          NA,   36.566068,0.000000e+00,   1261.7793,   18.164821,   0.0000000,     0.00000,  36.3296430,          NA,   25.442971,    0.000000,   50.885949,  0.00000000,   90.686864,          NA,          NA,  0.44052687,0.000000e+00,0.000000e+00,   0.3943764, 2.262428197,          NA,  0.82685923,0.000000e+00,   125.76273,6.045693e-03,1.257567e+02,4.066220e-01, 0.514369000, 0.000000000,  0.000000000, 1.211579e+00,  1.29160400,   3.4580760,   0.8819630,  0.24715800, 0.000000e+00,  0.96621500, 0.0000000000, 0.000000000, 0.864991000,1.418040e+01,0.0053550904,  0.16900968, 0.169009685,  0.12124057,  0.83899500, 0.000000000,  0.00000000,          NA,  0.40261900,   0.7138640,   13.420645,   26.841290,     0.00000,    0.000000,  64.1999440,  32.58078700,  -7.27794800,   0.0000000,     0.00000,-1.455590e+01,  -0.9544120, -28.4825190,           NA, -28.48251900,   0.0000000,  16.74316400,-0.3871250000, 0.0000000000,  0.00000000,-0.346569000, 2.543650e-01,          NA,-0.6446430000, 0.0000000000, 1.552071e+00,CLM4,150622,           2,AMB,NDFF,    59.47010,    24.84571,   104.46188,    40.26194,   3.0973315,   0.8349033,   42.134608,   176.49814,   2.5392640,   1.09678266,  0.43192935,  0.43192938, 0.547146189
        2005,       183.0,    373.4715,   169.88220,   16561.339,   15.548779,   17.302479,  0.34840823, 114.8318444,   0.2643910,  44.95553300,  191.547295,  100.222344,          NA,          NA,  146.591760,   91.324952,   30.861229,    0.000000,   29.691038,   30.772680,   55.266805,   105.47298,  187.652758,  68.1920560,  118.604013,  0.85669700,7.228871e+00,   0.0000000,   469.29318,  1842.852683,   8.7242049,0.000000e+00,0.000000e+00,1.744841e+01, 6.574281e+01,   13.165885,          NA,   13.165885,0.000000e+00,   1258.1129,   15.998066,   0.0000000,     0.00000,  31.9961330,          NA,    6.256429,    0.000000,   12.512845,  0.00000000,   95.530041,          NA,          NA,  0.46405345,0.000000e+00,0.000000e+00,   0.4154383, 3.135381433,          NA,  0.29845892,0.000000e+00,   125.55638,1.228666e-02,1.255441e+02,2.715440e-01, 0.130936000, 0.000000000,  0.000000000, 2.979580e-01,  2.66571400,   3.7180430,   2.5884660,  0.47777000, 0.000000e+00,  0.85095900, 0.0000000000, 0.000000000, 0.761812000,1.704709e+01,0.0056901534,  0.19059407, 0.190594066,  0.14011416,  0.20187200, 0.000000000,  0.00000000,          NA,  0.47940300,   0.8500050,   15.980096,   31.960192,     0.00000,    0.000000,  92.2912450, -24.20413200,   9.74137100,   0.0000000,     0.00000, 1.948274e+01,  50.7654470, -14.4170600,           NA, -14.41706000,   0.0000000, -20.57592700, 0.5181580000, 0.0000000000,  0.00000000, 0.463875000, 1.192149e+00,          NA,-0.3239660000, 0.0000000000,-1.791336e+00,CLM4,150622,           2,AMB,NDFF,    91.91542,    26.17261,   140.23153,    47.94029,   4.0148732,   0.8794918,   37.596810,   225.34843,   2.8089386,   1.46970703,  0.52322506,  0.52322505, 0.713828397
        2006,       183.0,    375.9376,    98.71740,   16934.325,   15.674707,   16.678233,  0.39994041,  91.9905156,   0.2604570,   1.04496100,  117.379291,   48.777947,          NA,          NA,  116.334320,   68.601347,   27.771439,    0.000000,   26.020270,   14.809625,   47.732979,    83.62634,  110.745150,  44.7509990,   65.029148,  0.96498700,3.588688e+00,   0.0000000,   276.93980,  1976.860476,   8.5695482,0.000000e+00,0.000000e+00,1.713910e+01, 9.834299e+01,   23.882148,          NA,   23.882148,0.000000e+00,   1246.9492,   21.584365,   0.0000000,     0.00000,  43.1687280,          NA,   37.468877,    0.000000,   74.937751,  0.00000000,   93.836561,          NA,          NA,  0.45582703,0.000000e+00,0.000000e+00,   0.4080737, 4.199848107,          NA,  0.54155354,0.000000e+00,   124.49683,1.254613e-02,1.244843e+02,4.670600e-01, 0.755048000, 0.000000000,  0.000000000, 1.784191e+00,  1.30402500,   2.3126040,   1.0521930,  0.47572200, 0.000000e+00,  1.14810600, 0.0000000000, 0.000000000, 1.027828000,1.203257e+01,0.0046649781,  0.13669157, 0.136691567,  0.10610935,  1.23795900, 0.000000000,  0.00000000,          NA,  0.64667200,   1.1465820,   21.555750,   43.111500,     0.00000,    0.000000, 121.0080030, -15.10910000, -15.88406800,   0.0000000,     0.00000,-3.176814e+01, -18.0896790,  63.8172650,           NA,  63.81726500,   0.0000000,   2.97351000,-0.8448970000, 0.0000000000,  0.00000000,-0.756384000, 2.816610e-01,          NA, 1.4423760000, 0.0000000000, 1.292270e-01,CLM4,150622,           2,AMB,NDFF,   124.05164,    25.70864,   185.67525,    64.66725,   5.0637489,   0.8639007,   37.405684,   102.37322,   2.6229424,   1.08998566,  0.41555837,  0.41555835, 0.476903656
